Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	DNMT_WT_ES	DNMT_WT_Epi_2	DNMT_KO_ES	DNMT_KO_Epi_2	TET_WT_ES	TET_WT_Epi_2	TET_KO_ES	TET_KO_Epi_2
Ift74	4	94614491	94693229	+	Ift74	ENSMUSG00000028576	intraflagellar transport 74 [Source:MGI Symbol;Acc:MGI:1914944]	+	gene	Name match	0	4.7761430740356445	4.701659679412842	4.790249347686768	4.683495998382568	5.586062908172607	5.330997467041016	5.319634437561035	4.200985908508301
Tm2d1	4	98355370	98383306	-	Tm2d1	ENSMUSG00000028563	TM2 domain containing 1 [Source:MGI Symbol;Acc:MGI:2137022]	-	gene	Name match	0	3.543325424194336	3.24421763420105	3.588465929031372	3.550051689147949	3.4734981060028076	5.127706050872803	3.850757598876953	6.078065395355225
L1td1	4	98726734	98738480	+	L1td1	ENSMUSG00000087166	LINE-1 type transposase domain containing 1 [Source:MGI Symbol;Acc:MGI:3578435]	+	gene	Name match	0	8.928003311157227	9.728950500488281	8.552087783813477	9.676936149597168	9.01187801361084	8.698716163635254	8.853009223937988	7.879560947418213
Kank4os	4	98793768	98798900	+	Kank4os	ENSMUSG00000085843	KN motif and ankyrin repeat domains 4, opposite strand [Source:MGI Symbol;Acc:MGI:3026921]	+	gene	Name match	0	2.0889363288879395	2.0567591190338135	2.2804982662200928	2.5504209995269775	1.924160361289978	2.5597774982452393	-1.0828007459640503	0.15208907425403595
Foxd3	4	99656299	99658622	+	Foxd3	ENSMUSG00000067261	forkhead box D3 [Source:MGI Symbol;Acc:MGI:1347473]	+	gene	Name match	0	5.442850112915039	6.053446292877197	4.914992332458496	5.920379161834717	5.121439456939697	4.551074504852295	5.2958550453186035	2.7286860942840576
Raver2	4	101068983	101152370	+	Raver2	ENSMUSG00000035275	ribonucleoprotein, PTB-binding 2 [Source:MGI Symbol;Acc:MGI:2443623]	+	gene	Name match	0	2.4193615913391113	4.815275192260742	2.562777519226074	5.316592693328857	2.150542974472046	3.9676132202148438	4.453050136566162	5.04172945022583
Gm12794	4	101940407	101943183	+	Gm12794	ENSMUSG00000070890	predicted gene 12794 [Source:MGI Symbol;Acc:MGI:3795847]	+	gene	Name match	0	-0.4536155164241791	1.7019344568252563	-3.5269343852996826	-1.6923537254333496	-2.953542709350586	1.4676119089126587	-3.584027051925659	-1.7526594400405884
Hspb11	4	107253593	107279938	+	Hspb11	ENSMUSG00000063172	heat shock protein family B (small), member 11 [Source:MGI Symbol;Acc:MGI:1920188]	+	gene	Name match	0	1.412609577178955	1.9954241514205933	0.09131642431020737	1.535116195678711	1.3574415445327759	3.23310923576355	3.297825574874878	4.409447193145752
Gpx7	4	108400390	108406961	-	Gpx7	ENSMUSG00000028597	glutathione peroxidase 7 [Source:MGI Symbol;Acc:MGI:1914555]	-	gene	Name match	0	2.412609577178955	2.576568365097046	2.957288980484009	2.9205005168914795	2.9593803882598877	5.49023962020874	3.0179367065429688	4.463638782501221
Ipp	4	116507549	116538243	+	Ipp	ENSMUSG00000028696	IAP promoted placental gene [Source:MGI Symbol;Acc:MGI:96581]	+	gene	Name match	0	3.00482177734375	3.2504770755767822	2.9664993286132812	3.0154008865356445	7.236854553222656	8.214468955993652	3.9435243606567383	4.212009906768799
Nasp	4	116601052	116627941	-	Nasp	ENSMUSG00000028693	nuclear autoantigenic sperm protein (histone- binding) [Source:MGI Symbol;Acc:MGI:1355328]	-	gene	Name match	0	9.451976776123047	10.013175964355469	9.68252944946289	9.870409965515137	9.699512481689453	9.41890811920166	9.486039161682129	8.574101448059082
Ccdc24	4	117866524	117872557	-	Ccdc24	ENSMUSG00000078588	coiled-coil domain containing 24 [Source:MGI Symbol;Acc:MGI:2685874]	-	gene	Name match	0	-2.3776140213012695	-0.16336974501609802	-2.8602678775787354	-1.2395356893539429	-2.6708767414093018	-1.672876000404358	-0.8802397847175598	1.6466401815414429
Szt2	4	118362743	118409273	-	Szt2	ENSMUSG00000033253	seizure threshold 2 [Source:MGI Symbol;Acc:MGI:3033336]	-	gene	Name match	0	5.223080635070801	4.954542636871338	4.824442386627197	4.794403076171875	4.930627346038818	2.743009328842163	5.076788425445557	4.112970352172852
Kcnq4	4	120696138	120748612	-	Kcnq4	ENSMUSG00000028631	potassium voltage-gated channel, subfamily Q, member 4 [Source:MGI Symbol;Acc:MGI:1926803]	-	gene	Name match	0	-3.6905813217163086	-2.095322847366333	-3.476266860961914	-0.5985916256904602	-3.633866548538208	-1.8395180702209473	-2.759383201599121	1.589463710784912
Bmp8b	4	123105165	123132099	+	Bmp8b	ENSMUSG00000002384	bone morphogenetic protein 8b [Source:MGI Symbol;Acc:MGI:107335]	+	gene	Name match	0	-0.30886226892471313	0.6651058793067932	-1.261648178100586	0.34542688727378845	-2.7215449810028076	-1.3395427465438843	0.5720680356025696	2.0114476680755615
Hpcal4	4	123183227	123194701	+	Hpcal4	ENSMUSG00000046093	hippocalcin-like 4 [Source:MGI Symbol;Acc:MGI:2157521]	+	gene	Name match	0	1.4585986137390137	3.4577476978302	0.5966547131538391	2.7163612842559814	-3.0548782348632812	-2.006209373474121	0.614749014377594	1.835631012916565
1110065P20Rik	4	124849080	124851196	-	1110065P20Rik	ENSMUSG00000078570	RIKEN cDNA 1110065P20 gene [Source:MGI Symbol;Acc:MGI:1916170]	-	gene	Name match	0	2.994802951812744	3.6207387447357178	3.157285690307617	3.3515586853027344	3.227632761001587	4.3937764167785645	3.815241813659668	5.4669270515441895
Epha10	4	124880899	124917800	+	Epha10	ENSMUSG00000028876	Eph receptor A10 [Source:MGI Symbol;Acc:MGI:3586824]	+	gene	Name match	0	-0.18835823237895966	0.053989190608263016	-0.6826596260070801	-0.5629531741142273	0.2749015986919403	-0.7322086691856384	0.1860838681459427	1.900996208190918
Ago3	4	126331704	126429556	-	Ago3	ENSMUSG00000028842	argonaute RISC catalytic subunit 3 [Source:MGI Symbol;Acc:MGI:2446634]	-	gene	Name match	0	4.074420928955078	3.827106475830078	3.854325532913208	3.9413394927978516	3.7262115478515625	2.1640217304229736	4.1261162757873535	3.656689405441284
Marcksl1	4	129513581	129515985	+	Marcksl1	ENSMUSG00000047945	MARCKS-like 1 [Source:MGI Symbol;Acc:MGI:97143]	+	gene	Name match	0	8.086540222167969	8.385580062866211	8.424711227416992	8.42189884185791	8.69565200805664	7.649094104766846	8.589508056640625	6.5502777099609375
Adgrb2	4	129984870	130022633	+	Adgrb2	ENSMUSG00000028782	adhesion G protein-coupled receptor B2 [Source:MGI Symbol;Acc:MGI:2451244]	+	gene	Name match	0	3.9160871505737305	4.686286926269531	4.260581016540527	5.168629169464111	2.608003616333008	2.4737839698791504	2.7761623859405518	3.9868249893188477
Col16a1	4	130047840	130099283	+	Col16a1	ENSMUSG00000040690	collagen, type XVI, alpha 1 [Source:MGI Symbol;Acc:MGI:1095396]	+	gene	Name match	0	0.24254316091537476	0.21119622886180878	1.1253491640090942	0.36377397179603577	-3.4818637371063232	-3.571650505065918	-1.7729305028915405	1.1606007814407349
Tinagl1	4	130164454	130175122	-	Tinagl1	ENSMUSG00000028776	tubulointerstitial nephritis antigen-like 1 [Source:MGI Symbol;Acc:MGI:2137617]	-	gene	Name match	0	2.0507543087005615	-0.5708339214324951	2.549036741256714	-1.4655596017837524	-1.243781566619873	-2.6358654499053955	1.5995553731918335	1.1634048223495483
Serinc2	4	130253495	130279205	-	Serinc2	ENSMUSG00000023232	serine incorporator 2 [Source:MGI Symbol;Acc:MGI:1919132]	-	gene	Name match	0	0.35537317395210266	1.8663501739501953	0.5864586234092712	1.968577265739441	-0.3768136501312256	0.1438017338514328	1.8177231550216675	2.5055878162384033
Fabp3	4	130308595	130315463	+	Fabp3	ENSMUSG00000028773	fatty acid binding protein 3, muscle and heart [Source:MGI Symbol;Acc:MGI:95476]	+	gene	Name match	0	5.3965559005737305	2.557643175125122	5.448286533355713	2.7998950481414795	5.599090576171875	3.3226935863494873	6.640768051147461	4.8182454109191895
Ptpru	4	131768457	131838288	-	Ptpru	ENSMUSG00000028909	protein tyrosine phosphatase, receptor type, U [Source:MGI Symbol;Acc:MGI:1321151]	-	gene	Name match	0	0.74254310131073	3.5738773345947266	0.7428392767906189	3.2314975261688232	0.31611204147338867	2.8081424236297607	2.734774351119995	4.367218494415283
A930004J17Rik	4	131878628	131883237	+	A930004J17Rik	ENSMUSG00000102602	RIKEN cDNA A930004J17 gene [Source:MGI Symbol;Acc:MGI:2442442]	+	gene	Name match	0	1.9815667867660522	1.2371748685836792	1.1773887872695923	1.0046143531799316	1.517255187034607	0.12347149103879929	1.1644467115402222	2.4901225566864014
Epb41	4	131923413	132075321	-	Epb41	ENSMUSG00000028906	erythrocyte membrane protein band 4.1 [Source:MGI Symbol;Acc:MGI:95401]	-	gene	Name match	0	5.728520393371582	5.895196437835693	5.973429203033447	6.29987096786499	5.64853048324585	5.225147247314453	6.537014007568359	6.0525288581848145
Snhg3	4	132348014	132353686	-	Snhg3	ENSMUSG00000085241	small nucleolar RNA host gene 3 [Source:MGI Symbol;Acc:MGI:2684817]	-	gene	Name match	0	4.457658767700195	4.87289571762085	4.074863910675049	4.9918975830078125	4.409671306610107	5.251400470733643	4.953102111816406	6.39653205871582
Smpdl3b	4	132732966	132757252	-	Smpdl3b	ENSMUSG00000028885	sphingomyelin phosphodiesterase, acid-like 3B [Source:MGI Symbol;Acc:MGI:1916022]	-	gene	Name match	0	2.188314437866211	4.039505481719971	1.6570433378219604	3.398538589477539	4.550457000732422	3.465134382247925	3.528275728225708	1.9026018381118774
Ahdc1	4	133011260	133078110	+	Ahdc1	ENSMUSG00000037692	AT hook, DNA binding motif, containing 1 [Source:MGI Symbol;Acc:MGI:2444218]	+	gene	Name match	0	6.780010223388672	7.418489456176758	6.407172679901123	7.123773097991943	6.2816290855407715	5.668975353240967	6.526985168457031	6.651284694671631
Cd164l2	4	133212131	133224555	+	Cd164l2	ENSMUSG00000028865	CD164 sialomucin-like 2 [Source:MGI Symbol;Acc:MGI:1916905]	+	gene	Name match	0	-2.2460968494415283	-0.8731307983398438	-1.877647042274475	-1.8320714235305786	-3.5831987857818604	0.5829753875732422	1.3218512535095215	2.6472055912017822
Sfn	4	133600556	133602168	-	Sfn	ENSMUSG00000047281	stratifin [Source:MGI Symbol;Acc:MGI:1891831]	-	gene	Name match	0	4.002621173858643	3.6262779235839844	3.7199904918670654	2.8509521484375	3.921865701675415	2.0845377445220947	5.100780010223389	3.840153694152832
Selenon	4	134537892	134552166	-	Selenon	ENSMUSG00000050989	selenoprotein N [Source:MGI Symbol;Acc:MGI:2151208]	-	gene	Name match	0	-0.3686530292034149	1.3395204544067383	-1.8406367301940918	0.7966391444206238	1.7372426986694336	2.269911766052246	3.553743600845337	3.780287027359009
Ldlrap1	4	134741554	134768024	-	Ldlrap1	ENSMUSG00000037295	low density lipoprotein receptor adaptor protein 1 [Source:MGI Symbol;Acc:MGI:2140175]	-	gene	Name match	0	4.077932357788086	4.012964725494385	3.853548288345337	3.9724514484405518	3.9888718128204346	3.2487478256225586	5.051978588104248	4.399104595184326
Rsrp1	4	134923592	134927671	+	Rsrp1	ENSMUSG00000037266	arginine/serine rich protein 1 [Source:MGI Symbol;Acc:MGI:106498]	+	gene	Name match	0	6.73812198638916	6.884769916534424	6.3674139976501465	6.774468898773193	6.077414035797119	5.957708835601807	6.585266590118408	6.776256561279297
Id3	4	136143497	136145755	+	Id3	ENSMUSG00000007872	inhibitor of DNA binding 3 [Source:MGI Symbol;Acc:MGI:96398]	+	gene	Name match	0	2.654757499694824	0.7228367924690247	2.0828514099121094	0.8498093485832214	5.515979766845703	4.996583461761475	4.647633075714111	3.9234282970428467
Epha8	4	136929419	136956816	-	Epha8	ENSMUSG00000028661	Eph receptor A8 [Source:MGI Symbol;Acc:MGI:109378]	-	gene	Name match	0	-3.614579677581787	1.3784984350204468	-3.5269346237182617	0.5395230054855347	-3.633866548538208	-1.4778884649276733	-3.584027051925659	2.227036952972412
Hspg2	4	137468769	137570630	+	Hspg2	ENSMUSG00000028763	perlecan (heparan sulfate proteoglycan 2) [Source:MGI Symbol;Acc:MGI:96257]	+	gene	Name match	0	7.608543395996094	7.070102214813232	6.560821056365967	6.618621826171875	7.338677883148193	5.232644557952881	7.1927947998046875	6.693977355957031
Ece1	4	137862237	137965229	+	Ece1	ENSMUSG00000057530	endothelin converting enzyme 1 [Source:MGI Symbol;Acc:MGI:1101357]	+	gene	Name match	0	3.330995559692383	5.672888278961182	2.8067233562469482	4.823997974395752	4.978074550628662	3.7418909072875977	6.070789337158203	4.957093715667725
Nbl1	4	139082284	139092993	-	Nbl1	ENSMUSG00000041120	neuroblastoma, suppression of tumorigenicity 1 [Source:MGI Symbol;Acc:MGI:104591]	-	gene	Name match	0	-2.1349005699157715	-0.9880134463310242	-2.7529585361480713	-2.044548273086548	-3.0042102336883545	-2.6963393688201904	-0.4570862352848053	1.0091413259506226
Atp13a2	4	140986873	141007330	+	Atp13a2	ENSMUSG00000036622	ATPase type 13A2 [Source:MGI Symbol;Acc:MGI:1922022]	+	gene	Name match	0	5.1348347663879395	5.129118919372559	5.099460124969482	4.913899898529053	4.970703601837158	3.141481637954712	5.632657527923584	4.271266937255859
Mfap2	4	141010418	141015984	+	Mfap2	ENSMUSG00000060572	microfibrillar-associated protein 2 [Source:MGI Symbol;Acc:MGI:99559]	+	gene	Name match	0	-3.6905813217163086	-0.6821674704551697	-3.5269343852996826	-3.5924999713897705	-3.5831987857818604	-0.8657214045524597	-3.584027051925659	1.9672976732254028
Spen	4	141467890	141538597	-	Spen	ENSMUSG00000040761	spen family transcription repressor [Source:MGI Symbol;Acc:MGI:1891706]	-	gene	Name match	0	7.342041492462158	7.240523815155029	7.088235378265381	7.192417144775391	7.00082540512085	5.996063232421875	6.827245235443115	7.124151706695557
Pramel1	4	143394428	143400160	+	Pramel1	ENSMUSG00000041805	preferentially expressed antigen in melanoma- like 1 [Source:MGI Symbol;Acc:MGI:1890541]	+	gene	Name match	0	1.5901157855987549	1.996164321899414	2.6354057788848877	2.122107744216919	-0.08197274059057236	0.4910750687122345	2.2894022464752197	2.7787065505981445
Zfp933	4	147822986	147848366	-	Zfp933	ENSMUSG00000059423	zinc finger protein 933 [Source:MGI Symbol;Acc:MGI:1922865]	-	gene	Name match	0	2.6463570594787598	2.2177069187164307	2.6963517665863037	2.55718731880188	4.116641521453857	4.099952697753906	3.5754573345184326	2.8382723331451416
Srm	4	148591503	148594993	+	Srm	ENSMUSG00000006442	spermidine synthase [Source:MGI Symbol;Acc:MGI:102690]	+	gene	Name match	0	7.574544429779053	8.445327758789062	7.455778121948242	8.200897216796875	7.401018142700195	7.076557159423828	6.941003322601318	6.091109752655029
Casz1	4	148804429	148954889	+	Casz1	ENSMUSG00000028977	castor zinc finger 1 [Source:MGI Symbol;Acc:MGI:1196251]	+	gene	Name match	0	2.073422908782959	1.27520751953125	1.7703266143798828	0.7324240803718567	3.1609914302825928	1.3471845388412476	4.050060749053955	3.118335008621216
Kif1b	4	149176319	149307693	-	Kif1b	ENSMUSG00000063077	kinesin family member 1B [Source:MGI Symbol;Acc:MGI:108426]	-	gene	Name match	0	5.992853164672852	5.772386074066162	6.104062557220459	6.131350040435791	5.523883819580078	4.593001842498779	6.346195220947266	5.7078118324279785
Pik3cd	4	149649168	149702571	-	Pik3cd	ENSMUSG00000039936	phosphatidylinositol-4,5-bisphosphate 3- kinase catalytic subunit delta [Source:MGI Symbol;Acc:MGI:1098211]	-	gene	Name match	0	1.902361273765564	3.3019611835479736	1.789957880973816	3.0263512134552	2.444331169128418	2.8807671070098877	4.180441379547119	4.2511887550354
Tmem201	4	149715375	149738044	-	Tmem201	ENSMUSG00000044700	transmembrane protein 201 [Source:MGI Symbol;Acc:MGI:1196277]	-	gene	Name match	0	5.027847766876221	5.018995761871338	4.931804656982422	4.8630900382995605	5.891317367553711	4.092544078826904	6.0524678230285645	5.3704352378845215
Slc25a33	4	149744036	149774277	-	Slc25a33	ENSMUSG00000028982	solute carrier family 25, member 33 [Source:MGI Symbol;Acc:MGI:1917806]	-	gene	Name match	0	3.17061185836792	3.998162269592285	3.5967369079589844	3.9388856887817383	3.935185670852661	6.039679050445557	4.4725823402404785	7.160081386566162
Gm37795	4	150068539	150070997	+	Gm37795	ENSMUSG00000102813	predicted gene, 37795 [Source:MGI Symbol;Acc:MGI:5611023]	+	gene	Name match	0	1.8699138164520264	1.5359944105148315	1.550820231437683	1.249937891960144	1.6362196207046509	-0.7039124369621277	1.404567837715149	2.161942481994629
Gpr157	4	150087365	150105927	+	Gpr157	ENSMUSG00000047875	G protein-coupled receptor 157 [Source:MGI Symbol;Acc:MGI:2442046]	+	gene	Name match	0	-2.1349005699157715	1.2604957818984985	-1.9614933729171753	1.8355334997177124	-1.605411410331726	-0.2444085329771042	1.2279274463653564	2.505587577819824
Car6	4	150187015	150201332	-	Car6	ENSMUSG00000028972	carbonic anhydrase 6 [Source:MGI Symbol;Acc:MGI:1333786]	-	gene	Name match	0	-3.6905813217163086	-3.5594284534454346	-2.7529585361480713	-3.6431682109832764	-2.4758894443511963	-0.5260183215141296	0.8945941925048828	2.223759889602661
Rere	4	150281646	150621966	+	Rere	ENSMUSG00000039852	arginine glutamic acid dipeptide (RE) repeats [Source:MGI Symbol;Acc:MGI:2683486]	+	gene	Name match	0	6.04592227935791	6.043233394622803	5.937656879425049	6.1172051429748535	6.795949459075928	4.939758777618408	7.033420562744141	5.99558687210083
Per3	4	151003652	151044665	-	Per3	ENSMUSG00000028957	period circadian clock 3 [Source:MGI Symbol;Acc:MGI:1277134]	-	gene	Name match	0	1.0350244045257568	2.957693099975586	0.9507747292518616	1.8770756721496582	-2.0177576541900635	1.32926607131958	2.096672534942627	3.097607374191284
Tnfrsf25	4	152115934	152120119	+	Tnfrsf25	ENSMUSG00000024793	tumor necrosis factor receptor superfamily, member 25 [Source:MGI Symbol;Acc:MGI:1934667]	+	gene	Name match	0	-1.016381025314331	-0.2989753782749176	-1.5949815511703491	-0.7443934082984924	-2.0177576541900635	-3.571650266647339	-3.005038261413574	0.2957487404346466
Espn	4	152120331	152152371	-	Espn	ENSMUSG00000028943	espin [Source:MGI Symbol;Acc:MGI:1861630]	-	gene	Name match	0	3.100646495819092	2.949049949645996	3.163752555847168	3.081188440322876	0.9339146018028259	1.0634150505065918	2.3861873149871826	3.5419156551361084
A430005L14Rik	4	153957237	153961925	+	A430005L14Rik	ENSMUSG00000047613	RIKEN cDNA A430005L14 gene [Source:MGI Symbol;Acc:MGI:2140680]	+	gene	Name match	0	5.368860244750977	5.629966735839844	5.274978160858154	5.350900173187256	4.555400848388672	6.3878254890441895	5.289930820465088	7.279480457305908
Smim1	4	154020470	154026230	-	Smim1	ENSMUSG00000078350	small integral membrane protein 1 [Source:MGI Symbol;Acc:MGI:1916109]	-	gene	Name match	0	0.06125810742378235	-1.7113218307495117	-0.17900563776493073	-2.2395355701446533	0.9339146018028259	-2.6963388919830322	2.3524136543273926	1.743138313293457
Megf6	4	154170730	154275713	+	Megf6	ENSMUSG00000057751	multiple EGF-like-domains 6 [Source:MGI Symbol;Acc:MGI:1919351]	+	gene	Name match	0	1.4890631437301636	2.5603725910186768	0.44351091980934143	2.965367555618286	-0.7842778563499451	1.339181900024414	2.3537299633026123	3.069981813430786
Arhgef16	4	154278486	154301676	-	Arhgef16	ENSMUSG00000029032	Rho guanine nucleotide exchange factor (GEF) 16 [Source:MGI Symbol;Acc:MGI:2446219]	-	gene	Name match	0	1.5438754558563232	3.313656806945801	1.2341495752334595	1.6962493658065796	1.4970155954360962	1.3987950086593628	4.127082347869873	3.312464714050293
Tmem240	4	155734800	155740564	+	Tmem240	ENSMUSG00000084845	transmembrane protein 240 [Source:MGI Symbol;Acc:MGI:3648074]	+	gene	Name match	0	-2.82209849357605	-2.8927619457244873	-2.9986140727996826	-3.693835496902466	-3.5831987857818604	-3.571650505065918	-3.584027051925659	-0.3120167553424835
Agrn	4	156165290	156197488	-	Agrn	ENSMUSG00000041936	agrin [Source:MGI Symbol;Acc:MGI:87961]	-	gene	Name match	0	8.133990287780762	7.077581405639648	7.618257999420166	7.20696496963501	7.620975494384766	5.023643970489502	7.930828094482422	6.225287914276123
Plekhn1	4	156221456	156234857	-	Plekhn1	ENSMUSG00000078485	pleckstrin homology domain containing, family N member 1 [Source:MGI Symbol;Acc:MGI:2387630]	-	gene	Name match	0	3.814427137374878	3.1837308406829834	3.347376823425293	2.9220383167266846	3.2749626636505127	2.0729176998138428	3.8535335063934326	3.769913911819458
Cyp51	5	4081145	4104746	-	Cyp51	ENSMUSG00000001467	cytochrome P450, family 51 [Source:MGI Symbol;Acc:MGI:106040]	-	gene	Name match	0	6.246407508850098	7.257656574249268	7.011575222015381	7.596652984619141	7.12190580368042	8.988787651062012	7.341159820556641	8.201094627380371
Gsap	5	21186255	21315132	+	Gsap	ENSMUSG00000039934	gamma-secretase activating protein [Source:MGI Symbol;Acc:MGI:2442259]	+	gene	Name match	0	-1.2166500091552734	-0.4284971058368683	-1.1875174045562744	-0.4529036283493042	-2.1795666217803955	2.618272066116333	-1.490264892578125	4.572059154510498
Fastk	5	24438440	24445287	-	Fastk	ENSMUSG00000028959	Fas-activated serine/threonine kinase [Source:MGI Symbol;Acc:MGI:1913837]	-	gene	Name match	0	5.820696830749512	5.238301753997803	5.810491561889648	4.953773021697998	5.621118545532227	4.559394359588623	6.634820938110352	5.713194370269775
Chpf2	5	24586741	24594556	+	Chpf2	ENSMUSG00000038181	chondroitin polymerizing factor 2 [Source:MGI Symbol;Acc:MGI:1917522]	+	gene	Name match	0	3.0058159828186035	2.1536974906921387	2.8163492679595947	2.1045713424682617	3.5562801361083984	0.791229784488678	4.60866117477417	2.8180036544799805
Gm26648	5	24696902	24704690	-	Gm26648	ENSMUSG00000097275	predicted gene, 26648 [Source:MGI Symbol;Acc:MGI:5477142]	-	gene	Name match	0	-3.614579677581787	-2.0446550846099854	-1.6046968698501587	-3.541832685470581	-1.8462333679199219	-3.238316774368286	-1.8977289199829102	0.41040024161338806
Selenoi	5	30232581	30272427	+	Selenoi	ENSMUSG00000075703	selenoprotein I [Source:MGI Symbol;Acc:MGI:107898]	+	gene	Name match	0	4.423862934112549	5.123448848724365	4.820515155792236	5.714685916900635	5.120423793792725	4.914102077484131	2.7292144298553467	3.7391884326934814
Cenpa	5	30666777	30674830	+	Cenpa	ENSMUSG00000029177	centromere protein A [Source:MGI Symbol;Acc:MGI:88375]	+	gene	Name match	0	6.749671936035156	6.662146091461182	6.592895030975342	6.707944393157959	7.113889217376709	8.615775108337402	7.449579238891602	9.37508487701416
Dnajc5g	5	31106285	31112526	+	Dnajc5g	ENSMUSG00000053856	DnaJ heat shock protein family (Hsp40) member C5 gamma [Source:MGI Symbol;Acc:MGI:3045263]	+	gene	Name match	0	2.359238862991333	2.079158067703247	2.6511056423187256	2.2008063793182373	1.38847815990448	1.1944694519042969	-3.584027051925659	-3.294637680053711
Gpn1	5	31494741	31512904	+	Gpn1	ENSMUSG00000064037	GPN-loop GTPase 1 [Source:MGI Symbol;Acc:MGI:1921504]	+	gene	Name match	0	6.167523384094238	6.7184529304504395	6.090846538543701	6.462745666503906	6.43541145324707	7.214170932769775	5.885594844818115	6.352267742156982
Gm43809	5	31596938	31701972	+	Gm43809	ENSMUSG00000105617	predicted gene 43809 [Source:MGI Symbol;Acc:MGI:5663946]	+	gene	Name match	0	2.917492389678955	3.438007354736328	3.12731671333313	3.6870033740997314	3.3842315673828125	4.9077606201171875	4.27583122253418	5.968696117401123
Slbp	5	33634952	33652574	-	Slbp	ENSMUSG00000004642	stem-loop binding protein [Source:MGI Symbol;Acc:MGI:108402]	-	gene	Name match	0	7.08600378036499	7.366892337799072	7.367090702056885	7.435611248016357	7.329574108123779	7.485019207000732	7.2922587394714355	6.468326091766357
Adra2c	5	35278319	35281763	+	Adra2c	ENSMUSG00000045318	adrenergic receptor, alpha 2c [Source:MGI Symbol;Acc:MGI:87936]	+	gene	Name match	0	-3.6905813217163086	-2.257131814956665	-2.7022907733917236	-1.0210850238800049	-3.633866548538208	-3.0433294773101807	-2.4260497093200684	0.9398102760314941
Afap1	5	35893319	36003923	+	Afap1	ENSMUSG00000029094	actin filament associated protein 1 [Source:MGI Symbol;Acc:MGI:1917542]	+	gene	Name match	0	4.300405502319336	4.005895137786865	4.688135623931885	4.323695659637451	4.137545108795166	2.210009813308716	4.846981525421143	4.228734016418457
Crmp1	5	37241940	37292133	+	Crmp1	ENSMUSG00000029121	collapsin response mediator protein 1 [Source:MGI Symbol;Acc:MGI:107793]	+	gene	Name match	0	3.5596461296081543	7.120996952056885	2.6968839168548584	7.158945560455322	1.8955024480819702	6.167428493499756	1.6665083169937134	4.184641361236572
Fgfbp1	5	43978858	43981779	-	Fgfbp1	ENSMUSG00000048373	fibroblast growth factor binding protein 1 [Source:MGI Symbol;Acc:MGI:1096350]	-	gene	Name match	0	1.7073484659194946	2.9368107318878174	0.8209943771362305	3.6344966888427734	3.255803108215332	3.8521900177001953	3.10868239402771	5.683967113494873
Lcorl	5	45697181	45857615	-	Lcorl	ENSMUSG00000015882	ligand dependent nuclear receptor corepressor-like [Source:MGI Symbol;Acc:MGI:2651932]	-	gene	Name match	0	2.9734723567962646	3.2854244709014893	2.842723846435547	3.4855434894561768	3.028233766555786	4.026342391967773	3.602288246154785	5.130659580230713
Lgi2	5	52533517	52566462	-	Lgi2	ENSMUSG00000039252	leucine-rich repeat LGI family, member 2 [Source:MGI Symbol;Acc:MGI:2180196]	-	gene	Name match	0	0.20734843611717224	-0.08649876713752747	1.2824411392211914	1.8841720819473267	-1.6102935075759888	0.1302543729543686	2.6555371284484863	2.5616953372955322
Sel1l3	5	53107083	53213927	-	Sel1l3	ENSMUSG00000029189	sel-1 suppressor of lin-12-like 3 (C. elegans) [Source:MGI Symbol;Acc:MGI:1916941]	-	gene	Name match	0	-3.6905813217163086	-0.7469601631164551	-3.5776023864746094	-1.3037506341934204	-3.633866548538208	-2.9419944286346436	-3.634694814682007	0.9902801513671875
Rbpj	5	53466152	53657362	+	Rbpj	ENSMUSG00000039191	recombination signal binding protein for immunoglobulin kappa J region [Source:MGI Symbol;Acc:MGI:96522]	+	gene	Name match	0	7.704134941101074	7.740840911865234	7.620199680328369	7.628575801849365	7.282778263092041	8.035521507263184	6.745990753173828	7.000146389007568
Rpl9	5	65388364	65391444	-	Rpl9	ENSMUSG00000047215	ribosomal protein L9 [Source:MGI Symbol;Acc:MGI:1298373]	-	gene	Name match	0	9.260780334472656	9.099002838134766	9.379345893859863	9.202529907226562	9.686473846435547	11.347297668457031	9.968331336975098	12.214774131774902
Ugdh	5	65413221	65435949	-	Ugdh	ENSMUSG00000029201	UDP-glucose dehydrogenase [Source:MGI Symbol;Acc:MGI:1306785]	-	gene	Name match	0	6.645263671875	6.222540378570557	6.670712947845459	6.608024597167969	6.8034234046936035	6.63009786605835	5.703035831451416	5.427270889282227
Rbm47	5	66016549	66173118	-	Rbm47	ENSMUSG00000070780	RNA binding motif protein 47 [Source:MGI Symbol;Acc:MGI:2384294]	-	gene	Name match	0	3.2246716022491455	1.6710799932479858	4.160468578338623	0.8210968971252441	3.612990617752075	0.5317935943603516	4.987604141235352	2.7821531295776367
Bend4	5	67392147	67428310	-	Bend4	ENSMUSG00000092060	BEN domain containing 4 [Source:MGI Symbol;Acc:MGI:3648414]	-	gene	Name match	0	6.668607711791992	6.399214267730713	6.686614513397217	6.487776279449463	6.83436393737793	6.202009677886963	7.559106826782227	7.131261348724365
