Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	2i DNMT WT	2i DNMT KO	EpiLC d2 DNMT WT	EpiLC d2 DNMT KO	EB DNMT WT d2	EB DNMT KO d2	EB DNMT WT d4	EB DNMT KO d4	EB DNMT WT d6	EB DNMT KO d6	EB DNMT WT d8	EB DNMT KO d8
Sycp1	3	102818499	102936100	-	Sycp1	ENSMUSG00000027855	synaptonemal complex protein 1 [Source:MGI Symbol;Acc:MGI:105931]	-	gene	Name match	0	2.9524731636047363	4.726287364959717	4.774686813354492	5.9442267417907715	3.077397108078003	3.1016716957092285	-0.9594753384590149	1.18464994430542	-3.0793087482452393	2.440847635269165	-2.007455348968506	2.805818796157837
Ddx20	3	105678270	105687574	-	Ddx20	ENSMUSG00000027905	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20 [Source:MGI Symbol;Acc:MGI:1858415]	-	gene	Name match	0	6.531769752502441	6.65041971206665	6.70026159286499	6.531589984893799	6.709860324859619	6.706522464752197	6.0836076736450195	6.326261043548584	5.4782633781433105	6.199285507202148	5.254382610321045	6.087751865386963
Wdr77	3	105959369	105970037	+	Wdr77	ENSMUSG00000000561	WD repeat domain 77 [Source:MGI Symbol;Acc:MGI:1917715]	+	gene	Name match	0	8.022516250610352	8.076122283935547	8.401799201965332	8.434971809387207	8.134736061096191	8.111708641052246	7.891477584838867	7.876468181610107	7.3393073081970215	7.723604679107666	6.943780899047852	7.708800792694092
Mfsd14a	3	116631164	116662677	-	Mfsd14a	ENSMUSG00000089911	major facilitator superfamily domain containing 14A [Source:MGI Symbol;Acc:MGI:1201609]	-	gene	Name match	0	7.602024555206299	7.502692699432373	6.71042013168335	6.727244853973389	6.64088773727417	6.59158992767334	6.622434616088867	6.7814764976501465	6.712584018707275	6.682332992553711	6.427314281463623	6.732250213623047
Pde5a	3	122728947	122859374	+	Pde5a	ENSMUSG00000053965	phosphodiesterase 5A, cGMP-specific [Source:MGI Symbol;Acc:MGI:2651499]	+	gene	Name match	0	-0.4051848351955414	0.6551611423492432	1.1113427877426147	2.0514328479766846	2.9201748371124268	2.8576512336730957	4.96183443069458	3.935262441635132	4.883113384246826	3.869175672531128	5.177279949188232	3.829958915710449
Bmpr1b	3	141837136	142169425	-	Bmpr1b	ENSMUSG00000052430	bone morphogenetic protein receptor, type 1B [Source:MGI Symbol;Acc:MGI:107191]	-	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-0.5805492997169495	0.5680996775627136	0.3711734712123871	1.189784288406372	2.60457706451416	2.3534481525421143	-0.5732004046440125	2.282844305038452	0.22551067173480988	2.308922052383423
Selenof	3	144570304	144597680	+	Selenof	ENSMUSG00000037072	selenoprotein F [Source:MGI Symbol;Acc:MGI:1927947]	+	gene	Name match	0	7.012104034423828	7.207010269165039	7.184805393218994	7.384836673736572	6.993324279785156	7.325385570526123	7.232893943786621	7.14190673828125	7.307228088378906	7.125634670257568	7.40509557723999	7.132518768310547
Ube2j1	4	33031416	33052363	+	Ube2j1	ENSMUSG00000028277	ubiquitin-conjugating enzyme E2J 1 [Source:MGI Symbol;Acc:MGI:1926245]	+	gene	Name match	0	4.00357723236084	4.162659168243408	4.013798713684082	4.637574672698975	4.330437183380127	4.895654678344727	5.336115837097168	4.977710247039795	5.503350734710693	4.835745334625244	5.791632175445557	4.927243709564209
Spaca1	4	34024874	34050191	-	Spaca1	ENSMUSG00000028264	sperm acrosome associated 1 [Source:MGI Symbol;Acc:MGI:1914902]	-	gene	Name match	0	-3.6905813217163086	-3.526934862136841	-3.6100966930389404	-2.818524122238159	-3.4642441272735596	-3.5289182662963867	-3.600118637084961	-2.056692123413086	-3.708965301513672	-1.833767056465149	-3.7444210052490234	-1.6179189682006836
Cfap206	4	34688559	34730206	-	Cfap206	ENSMUSG00000028294	cilia and flagella associated protein 206 [Source:MGI Symbol;Acc:MGI:1916579]	-	gene	Name match	0	2.992276191711426	1.5058220624923706	0.9763481616973877	1.4195575714111328	-2.161947250366211	-1.943955898284912	-3.6761200428009033	-3.043144941329956	-3.0286409854888916	-1.2927902936935425	-2.5864439010620117	-2.432847261428833
Fancg	4	43002343	43010506	-	Fancg	ENSMUSG00000028453	Fanconi anemia, complementation group G [Source:MGI Symbol;Acc:MGI:1926471]	-	gene	Name match	0	4.106071472167969	3.9771957397460938	3.733555555343628	4.01210355758667	4.202252388000488	4.034872531890869	4.056488037109375	4.635344982147217	3.8094542026519775	4.715173244476318	3.9367313385009766	4.561363697052002
Npr2	4	43631935	43651244	+	Npr2	ENSMUSG00000028469	natriuretic peptide receptor 2 [Source:MGI Symbol;Acc:MGI:97372]	+	gene	Name match	0	-1.1611342430114746	-1.715838074684143	-0.023651890456676483	1.077494502067566	-0.5965059995651245	1.2859623432159424	0.8533269166946411	1.6013094186782837	2.920243263244629	1.6469653844833374	3.7618868350982666	2.0296456813812256
Shb	4	45423278	45532470	-	Shb	ENSMUSG00000044813	src homology 2 domain-containing transforming protein B [Source:MGI Symbol;Acc:MGI:98294]	-	gene	Name match	0	2.446475028991699	2.4313652515411377	3.740764856338501	3.2119367122650146	4.713198661804199	4.55991268157959	5.528195381164551	4.913392066955566	4.550634860992432	4.845005512237549	4.003918170928955	4.884716033935547
Tdrd7	4	45965334	46034761	+	Tdrd7	ENSMUSG00000035517	tudor domain containing 7 [Source:MGI Symbol;Acc:MGI:2140279]	+	gene	Name match	0	-0.07914648950099945	0.8948237299919128	-0.4831557273864746	1.8245619535446167	0.753371000289917	0.9042059183120728	3.0827388763427734	3.110980749130249	2.8311309814453125	3.1387412548065186	4.464634418487549	3.2361342906951904
Actl7a	4	56743413	56744925	+	Actl7a	ENSMUSG00000070979	actin-like 7a [Source:MGI Symbol;Acc:MGI:1343051]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Zfp37	4	62189540	62231047	-	Zfp37	ENSMUSG00000028389	zinc finger protein 37 [Source:MGI Symbol;Acc:MGI:99181]	-	gene	Name match	0	3.326019763946533	3.2557480335235596	3.810396909713745	3.2369577884674072	3.7378032207489014	3.7665767669677734	3.974318504333496	3.4162914752960205	3.775967597961426	2.9721271991729736	4.069193363189697	3.558661699295044
Rps6	4	86854660	86857412	-	Rps6	ENSMUSG00000028495	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	-	gene	Name match	0	9.385189056396484	9.495890617370605	9.573104858398438	9.740252494812012	9.526045799255371	9.859238624572754	9.545762062072754	9.781713485717773	9.596331596374512	9.851103782653809	9.517467498779297	9.83122444152832
Eqtn	4	94907267	94928843	-	Eqtn	ENSMUSG00000028575	equatorin, sperm acrosome associated [Source:MGI Symbol;Acc:MGI:1915003]	-	gene	Name match	0	-3.6905813217163086	-2.9986140727996826	-3.66076397895813	-3.6431682109832764	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.658297300338745	-2.9040660858154297	-2.925750970840454	-3.257490873336792
Hook1	4	95967240	96025413	+	Hook1	ENSMUSG00000028572	hook microtubule tethering protein 1 [Source:MGI Symbol;Acc:MGI:1925213]	+	gene	Name match	0	5.264956951141357	6.199709415435791	7.075746536254883	7.393817901611328	7.481898784637451	7.682654857635498	7.594603538513184	7.581349849700928	6.035455226898193	7.444480895996094	5.836085796356201	7.272861480712891
Dmrtb1	4	107676290	107684230	-	Dmrtb1	ENSMUSG00000028610	DMRT-like family B with proline-rich C- terminal, 1 [Source:MGI Symbol;Acc:MGI:1927125]	-	gene	Name match	0	-1.5851328372955322	-0.9048517346382141	1.4019616842269897	1.4562853574752808	0.3680405616760254	1.3973029851913452	-0.20943856239318848	0.20376114547252655	-3.0286409854888916	0.8855169415473938	-2.3407886028289795	1.3745077848434448
Tut4	4	108459426	108559421	+	Tut4	ENSMUSG00000034610	terminal uridylyl transferase 4 [Source:MGI Symbol;Acc:MGI:2445126]	+	gene	Name match	0	6.463954925537109	6.843532085418701	7.141441345214844	7.1011481285095215	6.960493087768555	6.263906478881836	6.6338300704956055	6.272668361663818	7.660837650299072	6.617652893066406	7.686328887939453	7.081472873687744
Dmrta2	4	109978053	109983687	+	Dmrta2	ENSMUSG00000047143	doublesex and mab-3 related transcription factor like family A2 [Source:MGI Symbol;Acc:MGI:2653629]	+	gene	Name match	0	-0.07914648950099945	1.0034458637237549	-1.4198322296142578	1.1341360807418823	-0.05552917718887329	2.8859429359436035	0.47305986285209656	2.619407892227173	0.5886085033416748	2.592971086502075	1.7910165786743164	2.8460333347320557
Bmp8b	4	123105165	123132099	+	Bmp8b	ENSMUSG00000002384	bone morphogenetic protein 8b [Source:MGI Symbol;Acc:MGI:107335]	+	gene	Name match	0	-0.30886226892471313	-1.261648178100586	0.6651058793067932	0.34542688727378845	0.6633973121643066	0.5357230305671692	-0.3631528615951538	-1.282716155052185	-2.5003201961517334	-0.21776814758777618	-2.259084463119507	0.4290851652622223
Bmp8a	4	123312645	123343252	-	Bmp8a	ENSMUSG00000032726	bone morphogenetic protein 8a [Source:MGI Symbol;Acc:MGI:104515]	-	gene	Name match	0	0.6661174297332764	0.059509873390197754	-1.1606295108795166	0.5775347352027893	-0.7394537925720215	0.5357230305671692	-2.600118637084961	0.6022194027900696	-3.2236287593841553	0.9763278961181641	-3.1654322147369385	0.3645919859409332
AU040320	4	126753544	126870070	+	AU040320	ENSMUSG00000028830	expressed sequence AU040320 [Source:MGI Symbol;Acc:MGI:2140475]	+	gene	Name match	0	3.5803630352020264	3.5772030353546143	3.0075531005859375	3.4706332683563232	3.419276475906372	3.701679229736328	4.414740562438965	4.004842758178711	5.1000895500183105	4.153137683868408	5.4423747062683105	4.698035717010498
Tssk3	4	129489014	129491022	-	Tssk3	ENSMUSG00000000411	testis-specific serine kinase 3 [Source:MGI Symbol;Acc:MGI:1929914]	-	gene	Name match	0	-3.6905813217163086	-3.5269343852996826	-3.6100962162017822	-3.693835496902466	-3.565579414367676	-3.5289182662963867	-3.6761200428009033	-3.622133255004883	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.5908243656158447
Ythdf2	4	132184912	132212303	-	Ythdf2	ENSMUSG00000040025	YTH N6-methyladenosine RNA binding protein 2 [Source:MGI Symbol;Acc:MGI:2444233]	-	gene	Name match	0	7.082369804382324	7.200273513793945	7.069004535675049	7.214449405670166	6.990484714508057	6.957225322723389	6.923959255218506	6.888324737548828	6.632984638214111	6.778861999511719	6.616950988769531	6.818489074707031
Lin28a	4	134003330	134018841	-	Lin28a	ENSMUSG00000050966	lin-28 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:1890546]	-	gene	Name match	0	6.314508438110352	5.489084243774414	9.008645057678223	8.720659255981445	8.857048034667969	8.608531951904297	9.265817642211914	8.755827903747559	9.412188529968262	8.392962455749512	8.450724601745605	8.35229778289795
Catsper4	4	134211970	134227383	-	Catsper4	ENSMUSG00000048003	cation channel, sperm associated 4 [Source:MGI Symbol;Acc:MGI:3043288]	-	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.600118637084961	-3.288800001144409	-3.708965301513672	-3.4830543994903564	-3.693753242492676	-3.5908241271972656
Paqr7	4	134496697	134510235	+	Paqr7	ENSMUSG00000037348	progestin and adipoQ receptor family member VII [Source:MGI Symbol;Acc:MGI:1919154]	+	gene	Name match	0	-0.3686530292034149	-0.10319048911333084	0.2489767074584961	0.8790615200996399	0.49203014373779297	0.8205302953720093	0.6254871487617493	-0.3801096975803375	1.4686431884765625	1.1832118034362793	2.876556634902954	2.4984893798828125
Pithd1	4	135975460	135987264	-	Pithd1	ENSMUSG00000028669	PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1 [Source:MGI Symbol;Acc:MGI:1913443]	-	gene	Name match	0	5.317134380340576	5.1006999015808105	5.759251117706299	5.372727870941162	5.512109279632568	5.654565334320068	5.822504043579102	5.610470294952393	5.719362735748291	5.342782974243164	5.616689205169678	5.286948204040527
Wnt4	4	137277489	137299726	+	Wnt4	ENSMUSG00000036856	wingless-type MMTV integration site family, member 4 [Source:MGI Symbol;Acc:MGI:98957]	+	gene	Name match	0	-3.5385780334472656	-3.5776023864746094	-3.5594284534454346	-2.869192123413086	-2.8852555751800537	-2.660435438156128	1.0035243034362793	0.8049619793891907	1.7160485982894897	1.190553903579712	2.4905707836151123	1.1987587213516235
Eif4g3	4	137993022	138208508	+	Eif4g3	ENSMUSG00000028760	eukaryotic translation initiation factor 4 gamma, 3 [Source:MGI Symbol;Acc:MGI:1923935]	+	gene	Name match	0	4.72921895980835	3.3995277881622314	5.451352596282959	3.7402381896972656	5.848535060882568	4.878473281860352	7.287014484405518	6.899590969085693	7.259542942047119	6.3093109130859375	7.504108428955078	6.52518892288208
Mtor	4	148448611	148557683	+	Mtor	ENSMUSG00000028991	mechanistic target of rapamycin kinase [Source:MGI Symbol;Acc:MGI:1928394]	+	gene	Name match	0	6.277083396911621	6.170915603637695	6.367672443389893	6.522834777832031	6.581231594085693	6.408295631408691	6.676862716674805	6.603038787841797	6.2060723304748535	6.550797939300537	6.1749491691589355	6.49299430847168
Chd5	4	152338651	152390194	+	Chd5	ENSMUSG00000005045	chromodomain helicase DNA binding protein 5 [Source:MGI Symbol;Acc:MGI:3036258]	+	gene	Name match	0	2.6105964183807373	2.447167158126831	5.305013179779053	4.476084232330322	4.55208158493042	4.379084587097168	2.9655063152313232	3.8054001331329346	2.295037269592285	3.7381112575531006	2.821657419204712	3.493745803833008
Cyp51	5	4081145	4104746	-	Cyp51	ENSMUSG00000001467	cytochrome P450, family 51 [Source:MGI Symbol;Acc:MGI:106040]	-	gene	Name match	0	6.246407508850098	7.011575222015381	7.257656574249268	7.596652984619141	6.9072723388671875	7.282623291015625	6.853032112121582	6.826854705810547	7.294197082519531	6.672511577606201	7.010435104370117	6.643843173980713
Cfap69	5	5579278	5664239	-	Cfap69	ENSMUSG00000040473	cilia and flagella associated protein 69 [Source:MGI Symbol;Acc:MGI:2443778]	-	gene	Name match	0	0.04135756939649582	0.8496520519256592	-0.5201661586761475	0.9257493019104004	-1.2037907838821411	-0.04923936724662781	-1.231635570526123	0.49114537239074707	-0.6287503242492676	1.113305687904358	0.09650293737649918	0.6744621396064758
Galntl5	5	25181460	25220297	+	Galntl5	ENSMUSG00000028938	UDP-N-acetyl-alpha-D- galactosamine:polypeptide N- acetylgalactosaminyltransferase-like 5 [Source:MGI Symbol;Acc:MGI:1915159]	+	gene	Name match	0	-3.6905813217163086	-3.5269343852996826	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Zar1	5	72576806	72581254	-	Zar1	ENSMUSG00000063935	zygote arrest 1 [Source:MGI Symbol;Acc:MGI:2180337]	-	gene	Name match	0	-3.614579677581787	-3.5269346237182617	-3.6100962162017822	-3.6431682109832764	-2.528459310531616	-3.5289182662963867	-3.6761200428009033	-3.5714657306671143	-1.6853920221328735	-3.432387113571167	-1.4559540748596191	-0.2600720524787903
Kit	5	75574916	75656722	+	Kit	ENSMUSG00000005672	KIT proto-oncogene receptor tyrosine kinase [Source:MGI Symbol;Acc:MGI:96677]	+	gene	Name match	0	8.767213821411133	8.940739631652832	5.323389530181885	5.932025909423828	4.690101623535156	4.343340873718262	5.326996326446533	4.777248382568359	6.9337158203125	5.5285468101501465	6.783217906951904	5.852043151855469
Spink2	5	77205107	77211471	-	Spink2	ENSMUSG00000053030	serine peptidase inhibitor, Kazal type 2 [Source:MGI Symbol;Acc:MGI:1917232]	-	gene	Name match	0	-3.614579677581787	-3.5269346237182617	-1.9237984418869019	-2.434523105621338	-3.514911651611328	-3.4529166221618652	-3.600118637084961	-3.043144941329956	-3.708965301513672	-3.533722162246704	-3.693753242492676	-3.5908241271972656
Ythdc1	5	86804221	86836659	+	Ythdc1	ENSMUSG00000035851	YTH domain containing 1 [Source:MGI Symbol;Acc:MGI:2443713]	+	gene	Name match	0	7.311483383178711	7.441198825836182	7.516526699066162	7.544100284576416	7.456287384033203	7.472067356109619	7.365954399108887	7.426405429840088	7.335089206695557	7.378005504608154	7.368124485015869	7.3612141609191895
Ereg	5	91074622	91093646	+	Ereg	ENSMUSG00000029377	epiregulin [Source:MGI Symbol;Acc:MGI:107508]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.622133255004883	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.5908241271972656
Gk2	5	97455142	97457021	-	Gk2	ENSMUSG00000050553	glycerol kinase 2 [Source:MGI Symbol;Acc:MGI:1329027]	-	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Hfm1	5	106840192	106926321	-	Hfm1	ENSMUSG00000043410	HFM1, ATP-dependent DNA helicase homolog [Source:MGI Symbol;Acc:MGI:3036246]	-	gene	Name match	0	1.2271127700805664	2.3083336353302	1.5092710256576538	2.629836320877075	0.3867168128490448	0.4245268702507019	0.5757192969322205	0.3879414498806	-0.30868402123451233	1.1411703824996948	-0.20244276523590088	0.5103937387466431
Brdt	5	107331159	107387058	+	Brdt	ENSMUSG00000029279	bromodomain, testis-specific [Source:MGI Symbol;Acc:MGI:1891374]	+	gene	Name match	0	3.9451704025268555	3.754037857055664	1.0270158052444458	2.0975401401519775	0.8158404231071472	-1.1309888362884521	-1.9391543865203857	-2.4183218479156494	-0.4572259485721588	-0.897982120513916	0.6818389296531677	0.5471214056015015
Pebp1	5	117282654	117287625	-	Pebp1	ENSMUSG00000032959	phosphatidylethanolamine binding protein 1 [Source:MGI Symbol;Acc:MGI:1344408]	-	gene	Name match	0	6.67973518371582	6.68214750289917	7.232057094573975	6.807872295379639	6.990718841552734	6.917239665985107	7.4195661544799805	6.956321716308594	7.516195774078369	6.866067409515381	7.376936435699463	6.853458404541016
Cfap73	5	120628335	120634235	-	Cfap73	ENSMUSG00000094282	cilia and flagella associated protein 73 [Source:MGI Symbol;Acc:MGI:3779542]	-	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Ccdc63	5	122108040	122140823	-	Ccdc63	ENSMUSG00000043036	coiled-coil domain containing 63 [Source:MGI Symbol;Acc:MGI:3607777]	-	gene	Name match	0	2.426051139831543	1.9555020332336426	0.9378557205200195	1.2900358438491821	0.12466027587652206	0.7767988443374634	-3.0241169929504395	-0.777858316898346	-3.708965301513672	-1.746088981628418	-3.7444210052490234	-0.7883928418159485
Ift81	5	122550204	122614518	-	Ift81	ENSMUSG00000029469	intraflagellar transport 81 [Source:MGI Symbol;Acc:MGI:1098597]	-	gene	Name match	0	3.4663801193237305	3.7180891036987305	3.549783945083618	3.63348126411438	2.9778640270233154	2.8679962158203125	3.8952388763427734	3.854530096054077	4.594278812408447	3.867870569229126	4.448293209075928	4.2258124351501465
Ccdc62	5	123930679	123969895	+	Ccdc62	ENSMUSG00000061882	coiled-coil domain containing 62 [Source:MGI Symbol;Acc:MGI:2684996]	+	gene	Name match	0	-0.4241687059402466	-0.39999401569366455	0.2576417624950409	-0.6136208176612854	0.2005404680967331	-0.4642769694328308	-0.21676193177700043	0.025950351729989052	0.03545643761754036	0.4157199561595917	0.7538315653800964	0.7236247062683105
Piwil1	5	128702524	128755474	+	Piwil1	ENSMUSG00000029423	piwi-like RNA-mediated gene silencing 1 [Source:MGI Symbol;Acc:MGI:1928897]	+	gene	Name match	0	1.7123405933380127	1.9234704971313477	1.2015365362167358	1.5747789144515991	1.0975335836410522	0.8779721856117249	-2.8076372146606445	-0.8285260200500488	-3.658297300338745	-1.7090786695480347	-3.643085479736328	-2.0760507583618164
Zp3	5	135980099	135988624	+	Zp3	ENSMUSG00000004948	zona pellucida glycoprotein 3 [Source:MGI Symbol;Acc:MGI:99215]	+	gene	Name match	0	4.030717849731445	3.599170446395874	2.409926176071167	2.448870897293091	1.1638128757476807	2.000528335571289	-3.5241169929504395	1.1964190006256104	-3.708965301513672	0.6658625602722168	-3.693753242492676	0.9780930876731873
Zscan21	5	138116903	138134265	+	Zscan21	ENSMUSG00000037017	zinc finger and SCAN domain containing 21 [Source:MGI Symbol;Acc:MGI:99182]	+	gene	Name match	0	4.874646186828613	4.8114495277404785	4.8445658683776855	4.786884307861328	4.942386150360107	4.521699905395508	5.208371162414551	4.933447360992432	5.291687488555908	4.939320087432861	5.626735210418701	4.872172832489014
Rxfp2	5	150018675	150082184	+	Rxfp2	ENSMUSG00000053368	relaxin/insulin-like family peptide receptor 2 [Source:MGI Symbol;Acc:MGI:2153463]	+	gene	Name match	0	-1.0851327180862427	-3.1429336071014404	-1.9237984418869019	-2.3468449115753174	-3.413576364517212	-3.604919910430908	-3.0241169929504395	-3.5714657306671143	-3.0793087482452393	-3.533722162246704	-3.7444210052490234	-3.5908241271972656
Zar1l	5	150507055	150518164	-	Zar1l	ENSMUSG00000056586	zygote arrest 1-like [Source:MGI Symbol;Acc:MGI:3690051]	-	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.6100962162017822	-3.693835496902466	-3.514911651611328	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Brca2	5	150522630	150570329	+	Brca2	ENSMUSG00000041147	breast cancer 2, early onset [Source:MGI Symbol;Acc:MGI:109337]	+	gene	Name match	0	7.761353492736816	7.534180164337158	6.598178386688232	6.848940372467041	6.557005405426025	6.296137809753418	6.415546417236328	6.322473049163818	6.07366418838501	6.2592339515686035	5.7435455322265625	6.365508556365967
Asz1	6	18050964	18109061	-	Asz1	ENSMUSG00000010796	ankyrin repeat, SAM and basic leucine zipper domain containing 1 [Source:MGI Symbol;Acc:MGI:1921318]	-	gene	Name match	0	1.5004973411560059	4.762571334838867	0.6061893105506897	4.452625274658203	-1.9494705200195312	1.651809811592102	-3.6761200428009033	2.151442527770996	-3.708965301513672	1.8555030822753906	-3.7444210052490234	2.7651920318603516
Cftr	6	18170687	18322768	+	Cftr	ENSMUSG00000041301	cystic fibrosis transmembrane conductance regulator [Source:MGI Symbol;Acc:MGI:88388]	+	gene	Name match	0	-3.6905813217163086	-1.5949815511703491	-1.9608087539672852	0.32076001167297363	0.31098270416259766	0.9729576706886292	1.4870669841766357	1.5567506551742554	0.30594292283058167	-0.32507750391960144	0.39352479577064514	-0.24289532005786896
Fscn3	6	28427789	28438622	+	Fscn3	ENSMUSG00000029707	fascin actin-bundling protein 3 [Source:MGI Symbol;Acc:MGI:1890386]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Ccdc136	6	29396309	29426994	+	Ccdc136	ENSMUSG00000029769	coiled-coil domain containing 136 [Source:MGI Symbol;Acc:MGI:1918128]	+	gene	Name match	0	1.134678840637207	1.372778296470642	5.569058895111084	5.233433246612549	6.370802402496338	6.2531280517578125	5.581018924713135	5.701948642730713	5.983928680419922	5.904975891113281	5.5165557861328125	5.291129112243652
Stra8	6	34920163	34939344	+	Stra8	ENSMUSG00000029848	stimulated by retinoic acid gene 8 [Source:MGI Symbol;Acc:MGI:107917]	+	gene	Name match	0	2.123793601989746	4.459915637969971	5.26889181137085	6.055421829223633	-0.7680303454399109	-0.3679543733596802	-2.0151560306549072	0.6983082294464111	-3.6076295375823975	0.7237079739570618	-3.6937530040740967	2.683222532272339
Ptn	6	36714929	36810220	-	Ptn	ENSMUSG00000029838	pleiotrophin [Source:MGI Symbol;Acc:MGI:97804]	-	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-0.9880134463310242	-0.9372387528419495	0.9413378834724426	1.627018690109253	1.1720417737960815	1.6216397285461426	-0.24720914661884308	0.24122165143489838	3.938011884689331	0.490248441696167
Wee2	6	40439088	40466813	+	Wee2	ENSMUSG00000037159	WEE1 homolog 2 (S. pombe) [Source:MGI Symbol;Acc:MGI:3027899]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.6431682109832764	-2.986591100692749	-3.5289182662963867	-3.6761200428009033	-3.6728012561798096	-3.658297300338745	-3.4830543994903564	-3.7444210052490234	-3.6414921283721924
Nobox	6	43303674	43309554	-	Nobox	ENSMUSG00000029736	NOBOX oogenesis homeobox [Source:MGI Symbol;Acc:MGI:108011]	-	gene	Name match	0	-3.6905813217163086	-3.5269343852996826	-2.502786874771118	-1.4655596017837524	-2.407602548599243	-3.5289182662963867	-3.6761200428009033	-2.635680675506592	-3.708965301513672	-2.9040660858154297	-3.7444210052490234	-3.5908241271972656
Stk31	6	49395604	49469501	+	Stk31	ENSMUSG00000023403	serine threonine kinase 31 [Source:MGI Symbol;Acc:MGI:1924735]	+	gene	Name match	0	5.768115043640137	5.681973934173584	5.24091911315918	5.4988694190979	3.220900297164917	4.097784042358398	0.8986281752586365	3.305325746536255	-3.0286409854888916	3.3678340911865234	-2.8691093921661377	3.284369707107544
Kdm3a	6	71588972	71632990	-	Kdm3a	ENSMUSG00000053470	lysine (K)-specific demethylase 3A [Source:MGI Symbol;Acc:MGI:98847]	-	gene	Name match	0	8.533676147460938	8.25670337677002	6.955392360687256	7.361293315887451	7.160476207733154	7.045578479766846	6.98109769821167	7.5370025634765625	7.4710612297058105	7.741052150726318	7.187058925628662	7.673322677612305
Alms1	6	85587531	85702753	+	Alms1	ENSMUSG00000063810	ALMS1, centrosome and basal body associated [Source:MGI Symbol;Acc:MGI:1934606]	+	gene	Name match	0	5.893832206726074	5.623872756958008	6.229644298553467	6.19512414932251	6.183505535125732	5.661196708679199	5.693840503692627	5.709575653076172	5.215860366821289	5.628925323486328	4.501403331756592	5.622556686401367
Figla	6	86016171	86020996	+	Figla	ENSMUSG00000030001	folliculogenesis specific basic helix-loop- helix [Source:MGI Symbol;Acc:MGI:1349421]	+	gene	Name match	0	-3.6905813217163086	-2.947946310043335	-3.0311079025268555	-3.693835496902466	-2.885255813598633	-3.5289182662963867	-3.6761200428009033	-3.043144941329956	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.5908241271972656
Gmcl1	6	86691768	86733383	-	Gmcl1	ENSMUSG00000001157	germ cell-less, spermatogenesis associated 1 [Source:MGI Symbol;Acc:MGI:1345156]	-	gene	Name match	0	5.898038864135742	6.061026096343994	5.185222148895264	5.554415225982666	5.2585272789001465	5.260387420654297	5.0627217292785645	5.336130619049072	5.2230377197265625	5.379872798919678	5.145846843719482	5.45037317276001
Tmf1	6	97152997	97179122	-	Tmf1	ENSMUSG00000030059	TATA element modulatory factor 1 [Source:MGI Symbol;Acc:MGI:2684999]	-	gene	Name match	0	5.776050567626953	5.828546524047852	5.219247817993164	5.163316249847412	5.370122909545898	5.186779499053955	5.48099422454834	5.5596923828125	5.493541240692139	5.542867183685303	5.795277118682861	5.655435562133789
