Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	2i DNMT WT	2i DNMT KO	EpiLC d2 DNMT WT	EpiLC d2 DNMT KO	EB DNMT WT d2	EB DNMT KO d2	EB DNMT WT d4	EB DNMT KO d4	EB DNMT WT d6	EB DNMT KO d6	EB DNMT WT d8	EB DNMT KO d8
Mov10l1	15	88982909	89055152	+	Mov10l1	ENSMUSG00000015365	Moloney leukemia virus 10-like 1 [Source:MGI Symbol;Acc:MGI:1891384]	+	gene	Name match	0	3.1564393043518066	4.343894958496094	4.9384026527404785	5.102554798126221	3.3034093379974365	3.716973304748535	1.6254870891571045	3.7782630920410156	-3.0793087482452393	3.8368608951568604	-0.06284617632627487	4.121452808380127
Gtsf1	15	103402405	103430470	-	Gtsf1	ENSMUSG00000022487	gametocyte specific factor 1 [Source:MGI Symbol;Acc:MGI:1921424]	-	gene	Name match	0	1.1890854835510254	2.492069959640503	2.2279772758483887	3.420480966567993	0.9582132697105408	2.2203400135040283	-2.4391543865203857	1.4254719018936157	-3.708965301513672	1.6520265340805054	-3.693753242492676	0.9349154829978943
Morc1	16	48431237	48630900	+	Morc1	ENSMUSG00000022652	microrchidia 1 [Source:MGI Symbol;Acc:MGI:1316740]	+	gene	Name match	0	7.316905975341797	7.416073322296143	6.804676055908203	7.151249408721924	6.421796798706055	6.889906883239746	4.133458137512207	6.584377765655518	1.4367154836654663	6.824319839477539	0.5966632962226868	6.42519998550415
Adamts1	16	85793827	85803113	-	Adamts1	ENSMUSG00000022893	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1 [Source:MGI Symbol;Acc:MGI:109249]	-	gene	Name match	0	-2.7460968494415283	-3.5776023864746094	-0.11753518134355545	0.47011080384254456	-1.0546377897262573	2.1518099308013916	2.1306214332580566	3.311070442199707	2.974992036819458	2.8522167205810547	5.875356197357178	3.8642160892486572
Sox8	17	25565892	25570686	-	Sox8	ENSMUSG00000024176	SRY (sex determining region Y)-box 8 [Source:MGI Symbol;Acc:MGI:98370]	-	gene	Name match	0	-1.3776140213012695	-1.312315821647644	0.6748213768005371	1.061557412147522	0.3613379895687103	1.680476427078247	-1.570671558380127	0.9581058621406555	-0.5879984498023987	1.2379316091537476	0.7283065915107727	0.48693060874938965
Dazl	17	50279395	50293636	-	Dazl	ENSMUSG00000010592	deleted in azoospermia-like [Source:MGI Symbol;Acc:MGI:1342328]	-	gene	Name match	0	7.285984992980957	8.762343406677246	5.841667175292969	8.33849048614502	3.3638756275177	5.504716396331787	1.1763229370117188	4.854759216308594	-2.550987958908081	5.640357494354248	-1.1086807250976562	6.344505310058594
Dnd1	18	36763671	36766214	-	Dnd1	ENSMUSG00000044595	DND microRNA-mediated repression inhibitor 1 [Source:MGI Symbol;Acc:MGI:2447763]	-	gene	Name match	0	2.2418272495269775	1.720654010772705	3.11426043510437	2.9070358276367188	3.14803409576416	3.6197307109832764	2.4360594749450684	3.3020503520965576	1.2629553079605103	3.73490309715271	0.5562653541564941	3.797327995300293
Ppp2r2b	18	42637432	43059471	-	Ppp2r2b	ENSMUSG00000024500	protein phosphatase 2, regulatory subunit B, beta [Source:MGI Symbol;Acc:MGI:1920180]	-	gene	Name match	0	-3.614579677581787	-3.5776023864746094	-3.508761167526245	-2.818524122238159	-2.885255813598633	-3.4529166221618652	-2.731635570526123	-3.043144941329956	-1.1980234384536743	-2.6584107875823975	-0.22948825359344482	-1.2514070272445679
Pdgfrb	18	61045150	61085061	+	Pdgfrb	ENSMUSG00000024620	platelet derived growth factor receptor, beta polypeptide [Source:MGI Symbol;Acc:MGI:97531]	+	gene	Name match	0	2.104989528656006	2.878767728805542	0.7338083386421204	0.11077670007944107	-0.0586620569229126	-0.8882753849029541	1.5142909288406372	-0.9728458523750305	5.841440677642822	2.4766018390655518	6.158226013183594	4.213089466094971
Tdrd1	19	56826209	56870012	+	Tdrd1	ENSMUSG00000025081	tudor domain containing 1 [Source:MGI Symbol;Acc:MGI:1933218]	+	gene	Name match	0	-0.6349005699157715	0.017666205763816833	3.014289140701294	1.671582579612732	2.7840163707733154	0.4410344362258911	2.148308277130127	-1.8110370635986328	-2.671844720840454	-0.21776814758777618	-2.397430181503296	-0.14272557199001312
Rhox13	X	38121219	38129967	+	Rhox13	ENSMUSG00000050197	reproductive homeobox 13 [Source:MGI Symbol;Acc:MGI:1920864]	+	gene	Name match	0	4.659515380859375	5.553414821624756	3.9587814807891846	4.781895160675049	0.04186435416340828	2.2544257640838623	-3.6761200428009033	1.0346101522445679	-3.708965301513672	1.411542296409607	-3.7444210052490234	1.8634638786315918
Xlr	X	53777118	53797706	-	Xlr	ENSMUSG00000054626	X-linked lymphocyte-regulated [Source:MGI Symbol;Acc:MGI:98976]	-	gene	Name match	0	1.8355183601379395	3.7713661193847656	-0.08963162451982498	2.3028008937835693	1.314095377922058	1.605255126953125	2.1942389011383057	1.945449948310852	-2.0793089866638184	2.405686616897583	-3.693753242492676	2.996077537536621
Ldoc1	X	61709497	61710955	+	Ldoc1	ENSMUSG00000057615	regulator of NFKB signaling [Source:MGI Symbol;Acc:MGI:2685212]	+	gene	Name match	0	0.5078004598617554	-0.9099677205085754	1.3884143829345703	1.5443562269210815	0.9591876864433289	2.183689594268799	-0.9594753384590149	2.5518798828125	-3.658297300338745	2.298452377319336	-2.0951335430145264	1.6215629577636719
Xlr5b	X	73148796	73158872	+	Xlr5b	ENSMUSG00000072479	X-linked lymphocyte-regulated 5B [Source:MGI Symbol;Acc:MGI:3574109]	+	gene	Name match	0	2.362679958343506	3.0072643756866455	3.7047088146209717	3.625851631164551	3.1578922271728516	3.5075387954711914	0.8698344230651855	2.259925365447998	-1.5645352602005005	1.8382421731948853	-2.656632661819458	1.2425068616867065
Xlr4b	X	73214333	73222453	+	Xlr4b	ENSMUSG00000067768	X-linked lymphocyte-regulated 4B [Source:MGI Symbol;Acc:MGI:1350975]	+	gene	Name match	0	3.1705455780029297	3.685399055480957	3.015949249267578	3.030547857284546	2.4351673126220703	3.004462718963623	0.7218096256256104	2.6401774883270264	-0.7905592918395996	2.088806390762329	-0.2666577398777008	2.456645965576172
Xlr4c	X	73233688	73243130	-	Xlr4c	ENSMUSG00000031362	X-linked lymphocyte-regulated 4C [Source:MGI Symbol;Acc:MGI:3574099]	-	gene	Name match	0	2.7062206268310547	3.1221179962158203	2.17226243019104	2.7112033367156982	1.9382973909378052	2.010601758956909	-2.4391543865203857	1.54278564453125	-3.0793087482452393	1.4745038747787476	-2.253110408782959	1.4774354696273804
Xlr5c	X	73282896	73292976	-	Xlr5c	ENSMUSG00000067764	X-linked lymphocyte-regulated 5C [Source:MGI Symbol;Acc:MGI:1350981]	-	gene	Name match	0	3.176386833190918	3.647857427597046	3.4611847400665283	3.6218366622924805	2.9166243076324463	3.077853202819824	1.0222617387771606	2.0736711025238037	-0.963175356388092	1.8678182363510132	-2.781431198120117	1.208756923675537
Nr0b1	X	86191764	86195947	+	Nr0b1	ENSMUSG00000025056	nuclear receptor subfamily 0, group B, member 1 [Source:MGI Symbol;Acc:MGI:1352460]	+	gene	Name match	0	6.123318672180176	6.156877040863037	3.8507449626922607	3.785464286804199	6.057066440582275	6.367703437805176	3.96955943107605	6.258599758148193	-0.8188555836677551	6.379968166351318	-0.36651119589805603	5.947855472564697
Tex11	X	100838648	101059667	-	Tex11	ENSMUSG00000009670	testis expressed gene 11 [Source:MGI Symbol;Acc:MGI:1933237]	-	gene	Name match	0	3.492149829864502	4.4639410972595215	4.681255340576172	5.313625812530518	2.9156410694122314	3.991502285003662	0.10457707941532135	2.8447532653808594	-3.708965301513672	2.195192575454712	-3.643085479736328	2.8105010986328125
Taf7l	X	134460118	134476490	-	Taf7l	ENSMUSG00000009596	TATA-box binding protein associated factor 7 like [Source:MGI Symbol;Acc:MGI:1921719]	-	gene	Name match	0	0.23486915230751038	1.0195308923721313	3.0821523666381836	4.4758687019348145	1.8385396003723145	2.6331405639648438	-1.3631527423858643	1.3205934762954712	-2.8843212127685547	3.4402034282684326	-0.93332439661026	3.451465606689453
Esx1	X	137115397	137122083	-	Esx1	ENSMUSG00000023443	extraembryonic, spermatogenesis, homeobox 1 [Source:MGI Symbol;Acc:MGI:1096388]	-	gene	Name match	0	1.4297409057617188	2.4232826232910156	1.2988568544387817	3.5828864574432373	0.12680236995220184	1.1897841691970825	-0.06468525528907776	0.9965983033180237	-1.5187009572982788	0.9860434532165527	-0.36651119589805603	1.866098403930664
